0.416716,-0.647283,-0.236159
0.414173,-0.640931,-0.234659
0.400975,-0.551503,-0.230687
0.395920,-0.588853,-0.230648
0.392044,-0.572516,-0.225445
0.389220,-0.538330,-0.222262
0.407483,-0.260651,0.257955
0.399902,-0.321401,0.278240
0.394293,-0.291572,0.263688
0.383893,-0.236333,0.282407
0.408762,-0.165882,0.275451
0.408425,-0.208848,0.274315
0.406177,-0.187869,0.275118
0.405726,-0.147499,0.276841
0.442064,-0.104506,-0.304401
0.420705,-0.158879,-0.306647
0.393069,-0.130372,-0.311092
0.373673,-0.082547,-0.313233
0.442545,-0.127787,-0.259709
0.429913,-0.129031,-0.217510
0.412547,-0.128617,-0.284959
0.401081,-0.129304,-0.243006
0.203915,-0.102495,-0.276997
0.214956,-0.111163,-0.293198
0.235564,-0.106661,-0.274376
0.251576,-0.097916,-0.283810
0.268623,-0.100501,-0.296725
0.279588,-0.101158,-0.312072
0.299654,-0.100454,-0.294189
0.314330,-0.099934,-0.304935
0.138670,-0.072370,0.174297
0.131292,-0.072896,0.230708
0.118515,-0.072929,0.143071
0.111791,-0.073633,0.199502
0.165135,-0.069245,0.259094
0.157530,-0.070139,0.304661
0.142917,-0.070196,0.227924
0.137171,-0.071332,0.273574
0.402237,-0.513102,0.275752
0.385996,-0.599744,0.263884
0.361582,-0.561908,0.269385
0.357677,-0.480673,0.270535
0.420389,-0.574175,0.276089
0.421938,-0.640804,0.274210
0.418462,-0.605468,0.274676
0.418913,-0.543759,0.274355
0.386433,-0.388591,0.253189
0.389438,-0.465078,0.255020
0.390315,-0.423153,0.253527
0.389643,-0.352599,0.253778
0.409803,-0.425322,0.306985
0.405788,-0.503671,0.299665
0.395121,-0.465311,0.304256
0.394748,-0.389710,0.306445
0.400450,-0.068015,-0.087168
0.400435,-0.066579,0.036377
0.393972,-0.067566,-0.160849
0.399959,-0.068097,-0.031895
0.364359,-0.063040,-0.103637
0.341747,-0.063346,-0.038852
0.318687,-0.063919,-0.130469
0.297240,-0.064667,-0.066866
0.257889,-0.065022,0.053691
0.235518,-0.066221,0.095446
0.210424,-0.067230,0.031321
0.190788,-0.068762,0.072090
0.254897,-0.066441,0.151276
0.232042,-0.067061,0.194963
0.206474,-0.066861,0.127999
0.184869,-0.067617,0.170967
0.275742,-0.064456,-0.255726
0.254051,-0.065234,-0.243519
0.233493,-0.066469,-0.258897
0.213011,-0.066451,-0.246176
0.293487,-0.064059,-0.181502
0.259477,-0.064805,-0.122758
0.225501,-0.065183,-0.205368
0.193227,-0.066910,-0.150359
0.466403,-0.122179,-0.107428
0.466994,-0.120452,0.043609
0.463008,-0.119672,-0.191453
0.468566,-0.121177,-0.038152
0.464827,-0.101126,0.076153
0.463234,-0.101238,0.211066
0.459170,-0.101102,0.007480
0.462001,-0.103436,0.140745
0.258633,-0.104677,-0.179519
0.230608,-0.105744,-0.136869
0.197345,-0.107579,-0.211931
0.176466,-0.107618,-0.164682
0.259612,-0.104241,-0.045114
0.240647,-0.104961,0.019135
0.218877,-0.104801,-0.077300
0.201362,-0.106435,-0.014752
0.360924,-0.104257,-0.307476
0.329740,-0.106101,-0.305472
0.300511,-0.106352,-0.309202
0.272504,-0.107890,-0.309601
0.382192,-0.080464,-0.293319
0.338376,-0.081046,-0.258328
0.298743,-0.080616,-0.300593
0.255543,-0.081065,-0.268412
0.364070,-0.056055,-0.288204
0.323745,-0.057541,-0.273572
0.286724,-0.058187,-0.291149
0.249242,-0.059210,-0.278529
0.385450,-0.044075,-0.222308
0.336522,-0.044856,-0.187403
0.290806,-0.045339,-0.233416
0.245057,-0.045919,-0.200006
0.424231,-0.063503,0.192871
0.405663,-0.063213,0.252001
0.386227,-0.065155,0.167311
0.369807,-0.064576,0.228913
0.414248,-0.063140,0.285749
0.381088,-0.063670,0.298490
0.353513,-0.062879,0.289321
0.319107,-0.063608,0.298105
0.172254,-0.150426,-0.308787
0.172696,-0.150572,-0.305379
0.174167,-0.150110,-0.308422
0.172946,-0.150863,-0.307002
0.209430,-0.093895,-0.279918
0.198582,-0.093536,-0.201317
0.199560,-0.094843,-0.278380
0.182405,-0.095711,-0.207448
0.301693,-0.102254,0.180438
0.307807,-0.102406,0.173197
0.319563,-0.102265,0.182345
0.327594,-0.103291,0.176553
0.340173,-0.103679,0.219669
0.303446,-0.104191,0.252319
0.269798,-0.104168,0.211328
0.233854,-0.104385,0.242618
0.299423,-0.100704,0.281074
0.257596,-0.103584,0.284876
0.219040,-0.102586,0.280167
0.180526,-0.101501,0.283366
0.326025,-0.101444,0.299798
0.284493,-0.102205,0.300159
0.246988,-0.102262,0.300155
0.209041,-0.102631,0.300311
0.270251,-0.095146,-0.311944
0.240229,-0.097079,-0.306473
0.215431,-0.096767,-0.306359
0.186402,-0.096583,-0.302975
0.182135,-0.118075,-0.293677
0.185283,-0.120952,-0.288652
0.192242,-0.119153,-0.294503
0.194260,-0.118007,-0.290804
0.269688,-0.101931,-0.264249
0.226791,-0.102760,-0.240896
0.189365,-0.103661,-0.265153
0.148240,-0.105240,-0.244920
0.274825,-0.104487,-0.170824
0.253251,-0.105073,-0.103369
0.230553,-0.104447,-0.198512
0.208413,-0.106262,-0.135404
0.411091,-0.104337,0.134711
0.403173,-0.105185,0.184708
0.391712,-0.105382,0.109179
0.384298,-0.105889,0.159490
0.406446,-0.108036,0.202850
0.393411,-0.109357,0.249663
0.378105,-0.110041,0.180192
0.366578,-0.110028,0.227985
0.238875,-0.116407,0.227336
0.195890,-0.118255,0.223995
0.153851,-0.119434,0.221573
0.117804,-0.120699,0.218774
0.217079,-0.119470,0.291660
0.192019,-0.120423,0.315492
0.168536,-0.120339,0.285912
0.142487,-0.121806,0.305901
0.356563,-0.410870,0.258292
0.356334,-0.437283,0.283657
0.358710,-0.422099,0.256345
0.352630,-0.400135,0.275578
0.357920,-0.363714,0.251984
0.357357,-0.414060,0.257333
0.356304,-0.387038,0.254346
0.352434,-0.341321,0.258035
0.414881,-0.048273,0.020343
0.384194,-0.048841,0.080723
0.356892,-0.051217,0.002951
0.328763,-0.052110,0.062131
0.408928,-0.055240,0.122600
0.370258,-0.055689,0.156305
0.338909,-0.055134,0.125601
0.297158,-0.056414,0.152278
0.352179,-0.103483,-0.013502
0.338052,-0.103867,0.045826
0.318372,-0.103888,-0.049512
0.306628,-0.103736,0.012087
0.357357,-0.104808,0.113651
0.345472,-0.105555,0.163573
0.331723,-0.105749,0.091159
0.319999,-0.105652,0.141634
0.432361,-0.141531,-0.299892
0.398849,-0.141939,-0.262291
0.367225,-0.140033,-0.311691
0.331926,-0.141474,-0.278856
0.415545,-0.173839,-0.265261
0.404743,-0.174575,-0.202406
0.388370,-0.174138,-0.300233
0.378585,-0.175010,-0.238190
0.416775,-0.274366,-0.287637
0.382832,-0.349785,-0.300344
0.344210,-0.318747,-0.291426
0.325313,-0.245816,-0.287889
0.417388,-0.313574,-0.280156
0.391261,-0.315581,-0.246402
0.365765,-0.315897,-0.292049
0.341310,-0.314470,-0.256946
0.438064,-0.074913,-0.278233
0.427702,-0.101031,-0.245104
0.410122,-0.088709,-0.304517
0.402310,-0.065358,-0.267506
0.433636,-0.069145,-0.182705
0.423385,-0.070224,-0.102008
0.407104,-0.069725,-0.228652
0.399319,-0.071056,-0.148589
0.416929,-0.117525,0.012886
0.417797,-0.116581,0.156197
0.412929,-0.116017,-0.072632
0.420403,-0.118321,0.072180
0.423236,-0.122827,0.186566
0.419514,-0.123717,0.233724
0.413153,-0.122987,0.166400
0.407218,-0.124023,0.210888
0.388745,-0.515969,-0.237110
0.387218,-0.516192,-0.235813
0.386970,-0.516552,-0.236165
0.384929,-0.517141,-0.235650
0.400907,-0.507562,-0.234219
0.393208,-0.508441,-0.232968
0.386184,-0.508283,-0.233178
0.377924,-0.508851,-0.232987
0.391732,-0.544375,-0.317566
0.373104,-0.546759,-0.249959
0.375531,-0.542721,-0.287431
0.340051,-0.549334,-0.249542
0.376341,-0.462767,-0.295324
0.355395,-0.539136,-0.248013
0.332998,-0.505045,-0.311007
0.318417,-0.432912,-0.256306
0.371694,-0.122384,-0.279693
0.320556,-0.126401,-0.285641
0.268030,-0.126863,-0.290364
0.226562,-0.129122,-0.297290
0.305672,-0.116496,-0.289079
0.264322,-0.117135,-0.266657
0.222521,-0.122677,-0.305013
0.192153,-0.118141,-0.269765
0.369127,-0.485784,0.242480
0.368840,-0.485892,0.242016
0.370146,-0.486309,0.243535
0.370019,-0.487120,0.242907
0.371406,-0.505078,0.250205
0.370863,-0.505767,0.249823
0.371520,-0.505856,0.251099
0.371190,-0.506216,0.250524
0.336178,-0.126233,-0.297576
0.305979,-0.126741,-0.271832
0.279364,-0.127814,-0.300702
0.249765,-0.127870,-0.275493
0.346134,-0.125556,-0.261208
0.309093,-0.126315,-0.239708
0.274882,-0.125891,-0.266744
0.238520,-0.126927,-0.247845
0.355289,-0.068393,0.107412
0.324636,-0.068370,0.145664
0.302735,-0.067853,0.114487
0.266703,-0.068642,0.145285
0.322130,-0.069498,0.183739
0.305407,-0.069583,0.214759
0.292514,-0.069156,0.183493
0.271604,-0.069571,0.210819
0.386053,-0.113468,-0.188393
0.369094,-0.113636,-0.154645
0.354779,-0.112234,-0.190202
0.332040,-0.112088,-0.161408
0.378521,-0.112129,-0.121733
0.382046,-0.112480,-0.096622
0.386043,-0.112164,-0.132388
0.388183,-0.113555,-0.109950
0.372857,-0.432002,0.257785
0.372059,-0.432057,0.257208
0.372008,-0.432350,0.258283
0.371134,-0.432665,0.258055
0.377196,-0.422419,0.251842
0.375946,-0.428538,0.251938
0.375022,-0.426033,0.252272
0.373489,-0.420751,0.252829
0.177272,-0.058207,-0.004812
0.157904,-0.058095,0.039837
0.133676,-0.059055,-0.035667
0.118190,-0.059334,0.012675
0.158799,-0.060395,0.090157
0.146561,-0.061057,0.146077
0.131034,-0.060940,0.063088
0.118944,-0.061522,0.118368
0.227178,-0.103340,-0.049903
0.222493,-0.105052,0.027512
0.214359,-0.104835,-0.088286
0.210867,-0.107341,-0.014777
0.217711,-0.102733,0.153944
0.204879,-0.103842,0.157001
0.191024,-0.105828,0.150211
0.180929,-0.105344,0.156081
0.414170,-0.112766,-0.212163
0.389607,-0.113829,-0.159831
0.360174,-0.115340,-0.246151
0.341208,-0.116274,-0.191816
0.400811,-0.112305,-0.132901
0.385740,-0.112932,-0.101932
0.368142,-0.113870,-0.149139
0.354240,-0.114337,-0.117244
0.388417,-0.214241,0.249993
0.384143,-0.295685,0.253481
0.376025,-0.252706,0.250606
0.369460,-0.177503,0.254843
0.363665,-0.274795,0.268208
0.363735,-0.334629,0.273142
0.359681,-0.304494,0.264387
0.358450,-0.248670,0.271785
