19.950001,-41.549999,-24.600500
19.950001,-40.950001,-24.600500
19.950001,-40.349998,-24.600500
20.549999,-40.950001,-24.600401
20.549999,-40.349998,-24.600300
20.549999,-41.549999,-24.600201
19.653000,-41.549999,-24.600000
19.653000,-40.950001,-24.600000
19.653000,-40.349998,-24.600000
19.950001,-41.847000,-24.600000
19.950001,-39.855000,-24.600000
20.549999,-41.672199,-24.600000
20.549999,-40.025902,-24.600000
20.649500,-41.549999,-24.600000
20.788700,-40.349998,-24.600000
20.812300,-40.950001,-24.600000
19.653000,-41.549999,-24.299999
19.653000,-40.950001,-24.299999
19.653000,-40.349998,-24.299999
19.950001,-41.847000,-24.299999
19.950001,-39.756001,-24.299999
20.549999,-41.751202,-24.299999
20.549999,-39.964001,-24.299999
20.715799,-41.549999,-24.299999
20.800301,-40.349998,-24.299999
20.839399,-40.950001,-24.299999
19.950001,-39.750000,-24.296700
19.653000,-41.549999,-24.000000
19.653000,-40.950001,-24.000000
19.653000,-40.349998,-24.000000
19.669001,-39.750000,-24.000000
19.950001,-41.847000,-24.000000
19.950001,-39.481701,-24.000000
20.500500,-39.750000,-24.000000
20.549999,-41.911098,-24.000000
20.549999,-39.807800,-24.000000
20.754999,-41.549999,-24.000000
20.788099,-40.349998,-24.000000
20.830400,-40.950001,-24.000000
19.653000,-41.549999,-23.700001
19.653000,-40.950001,-23.700001
19.653000,-40.349998,-23.700001
19.664000,-39.750000,-23.700001
19.950001,-41.847000,-23.700001
19.950001,-39.468399,-23.700001
20.507601,-39.750000,-23.700001
20.549999,-42.140800,-23.700001
20.549999,-39.791199,-23.700001
20.743000,-41.549999,-23.700001
20.836399,-40.349998,-23.700001
20.893700,-40.950001,-23.700001
20.549999,-39.750000,-23.629999
19.653000,-41.549999,-23.400000
19.653000,-40.950001,-23.400000
19.653000,-40.349998,-23.400000
19.715099,-39.750000,-23.400000
19.950001,-41.847000,-23.400000
19.950001,-39.515099,-23.400000
20.549999,-41.972401,-23.400000
20.549999,-39.666401,-23.400000
20.646500,-39.750000,-23.400000
20.757999,-41.549999,-23.400000
20.907499,-40.349998,-23.400000
20.914801,-40.950001,-23.400000
0.150000,-55.950001,-23.101601
-0.450000,-56.549999,-23.101000
-1.050000,-56.549999,-23.100800
-1.650000,-57.150002,-23.100599
0.750000,-55.950001,-23.100500
-1.050000,-57.150002,-23.100300
-1.704300,-57.150002,-23.100000
-1.650000,-57.204498,-23.100000
-1.650000,-56.963799,-23.100000
-1.280800,-56.549999,-23.100000
-1.050000,-57.171101,-23.100000
-1.050000,-56.458000,-23.100000
-1.009200,-57.150002,-23.100000
-0.450000,-56.689201,-23.100000
-0.450000,-56.374199,-23.100000
-0.087900,-55.950001,-23.100000
-0.045300,-56.549999,-23.100000
0.150000,-56.410000,-23.100000
0.150000,-55.811298,-23.100000
0.750000,-56.028000,-23.100000
0.750000,-55.907398,-23.100000
0.789600,-55.950001,-23.100000
19.653000,-41.549999,-23.100000
19.653000,-40.950001,-23.100000
19.653000,-40.349998,-23.100000
19.657600,-39.750000,-23.100000
19.950001,-41.871101,-23.100000
19.950001,-39.443600,-23.100000
20.549999,-41.954399,-23.100000
20.549999,-39.577702,-23.100000
20.790001,-39.750000,-23.100000
20.824400,-41.549999,-23.100000
20.966101,-40.950001,-23.100000
21.030600,-40.349998,-23.100000
0.150000,-56.549999,-23.078699
-1.650000,-56.549999,-23.056000
-0.450000,-55.950001,-23.025499
-2.250000,-57.150002,-22.956301
0.750000,-56.549999,-22.955799
-1.050000,-55.950001,-22.943199
-2.250000,-56.549999,-22.915501
-0.450000,-57.150002,-22.909300
0.750000,-55.349998,-22.903099
0.150000,-55.349998,-22.894199
-2.850000,-57.150002,-22.894100
1.350000,-55.950001,-22.877399
21.150000,-39.150002,-22.876900
-3.450000,-57.150002,-22.869400
1.350000,-55.349998,-22.864000
21.150000,-39.750000,-22.861799
-1.650000,-55.950001,-22.846100
-2.850000,-57.750000,-22.841299
-2.850000,-56.549999,-22.839500
-3.450000,-57.750000,-22.837601
-4.050000,-57.750000,-22.832800
-4.050000,-57.150002,-22.824400
-2.250000,-57.750000,-22.822100
21.150000,-40.349998,-22.821400
2.550000,-57.150002,-22.818001
-0.450000,-55.349998,-22.814501
-4.650000,-57.750000,-22.801701
2.550000,-56.549999,-22.801399
-3.450000,-56.549999,-22.800501
-4.668300,-57.750000,-22.799999
-4.650000,-57.772499,-22.799999
-4.650000,-57.578602,-22.799999
-4.542900,-57.150002,-22.799999
-4.050000,-58.069599,-22.799999
-4.050000,-56.907902,-22.799999
-3.455800,-56.549999,-22.799999
-3.450000,-58.036400,-22.799999
-3.450000,-56.546700,-22.799999
-2.850000,-57.973099,-22.799999
-2.850000,-56.356998,-22.799999
-2.250000,-57.813301,-22.799999
-2.250000,-56.106400,-22.799999
-1.987500,-57.750000,-22.799999
-1.915900,-55.950001,-22.799999
-1.650000,-57.668598,-22.799999
-1.650000,-55.830002,-22.799999
-1.050000,-57.513599,-22.799999
-1.050000,-55.558300,-22.799999
-0.541100,-55.349998,-22.799999
-0.450000,-57.315800,-22.799999
-0.450000,-55.313801,-22.799999
0.014800,-57.150002,-22.799999
0.150000,-57.101799,-22.799999
0.150000,-55.138901,-22.799999
0.750000,-56.846802,-22.799999
0.750000,-55.081699,-22.799999
1.164700,-56.549999,-22.799999
1.350000,-56.312302,-22.799999
1.350000,-55.129902,-22.799999
1.565700,-55.950001,-22.799999
1.573500,-55.349998,-22.799999
2.413600,-57.150002,-22.799999
2.540800,-56.549999,-22.799999
2.550000,-57.285702,-22.799999
2.550000,-56.541000,-22.799999
2.570700,-56.549999,-22.799999
2.959100,-57.150002,-22.799999
19.653000,-41.549999,-22.799999
19.653000,-40.950001,-22.799999
19.653000,-40.349998,-22.799999
19.653000,-39.750000,-22.799999
19.950001,-41.847000,-22.799999
19.950001,-39.328701,-22.799999
20.549999,-41.864300,-22.799999
20.549999,-39.338299,-22.799999
20.749001,-41.549999,-22.799999
20.778299,-39.150002,-22.799999
20.960100,-40.950001,-22.799999
21.150000,-40.377300,-22.799999
21.150000,-38.558498,-22.799999
21.159000,-40.349998,-22.799999
21.266701,-39.750000,-22.799999
21.574200,-39.150002,-22.799999
3.150000,-57.150002,-22.780300
-4.650000,-57.150002,-22.775700
0.150000,-57.150002,-22.742901
3.150000,-56.549999,-22.714899
1.350000,-56.549999,-22.708000
20.549999,-39.150002,-22.703699
-1.650000,-57.750000,-22.700001
19.950001,-39.150002,-22.698400
-2.250000,-55.950001,-22.686899
1.950000,-55.950001,-22.680000
3.750000,-57.150002,-22.665199
1.950000,-56.549999,-22.651600
-5.250000,-57.750000,-22.633400
3.750000,-56.549999,-22.626499
-1.050000,-55.349998,-22.620501
-5.250000,-57.150002,-22.616800
4.350000,-57.150002,-22.614500
3.150000,-57.750000,-22.612499
1.950000,-55.349998,-22.605801
1.950000,-57.150002,-22.600401
3.750000,-57.750000,-22.595301
2.550000,-57.750000,-22.590000
4.950000,-57.150002,-22.589001
2.550000,-55.950001,-22.580601
21.150000,-40.349998,-22.575001
4.350000,-57.750000,-22.572399
-4.050000,-56.549999,-22.566401
5.550000,-57.150002,-22.559500
4.950000,-57.750000,-22.557899
5.550000,-57.750000,-22.552601
6.150000,-57.750000,-22.548901
6.150000,-57.150002,-22.548500
4.350000,-56.549999,-22.548000
